Nom_Hotel,Adresse,Site_Web,Domaine,LinkedIn_Company,Source_LinkedIn,Email_Trouve,Type_Email,Nom_Associe
Base nautique de l'Agglo du Pays de Dreux,18 Ter Rue des Étangs 28500 Mézières-en-Drouais France,https://www.dreux-agglomeration.fr/decouvrir-sortir/faire-du-sport/base-nautique/,dreux-agglomeration.fr,https://www.linkedin.com/company/dreux-agglomeration,Site propre (page d'accueil),cyberemploi.saintremy@dreux-agglomeration.fr,Nominatif,
Base départementale de Sérénac,76 La Forêt 81350 Sérénac France,https://bases-departementales.tarn.fr/,bases-departementales.tarn.fr,,,,,
Base Départementale de Plein Air de Guerlédan,106 Rue du Lac 22530 Guerlédan France,https://www.base-plein-air-guerledan.com/,base-plein-air-guerledan.com,,,,,
Base de l'ourson,La Matte E 66210 Les Angles France,http://www.capcir-pyrenees.com/Lac-de-Matemale--5534.phtm,capcir-pyrenees.com,,,,,
Base de loisirs du Bois Français,2 Lotissement le Cèdre 38420 Domène France,http://www.lametro.fr/,lametro.fr,https://www.linkedin.com/company/grenoble-alpes-metropole,Site propre (page d'accueil),,,
Base de loisirs d'Iloa,63300 Thiers France,https://ville-thiers.fr/iloa/,ville-thiers.fr,,,,,
Base de Loisirs de Saint-Leu-d'Esserent,19 Rue de la Garenne 60340 Saint-Leu-d'Esserent France,https://www.basestleu.com/,basestleu.com,,,,,
Base de loisirs de Marboué,31 Av. Aristide Briand 28200 Marboué France,http://www.basedeloisirsdemarboue.fr/,basedeloisirsdemarboue.fr,,,,,
Base de loisirs de l'étang du Pont rouge,2 Route de l'Etang 59530 Le Quesnoy France,https://www.lequesnoy.fr/sport/la-base-de-loisirs/,lequesnoy.fr,,,,,
Base de loisirs de La Borde,28400 Arcisses France,http://www.nogentlerotrou-tourisme.fr/,nogentlerotrou-tourisme.fr,,,,,
Base de loisirs de Garabit-Mallet,Presqu'île du Cheylé Auriac de Faverolles 15320 Val d'Arcomie France,http://www.basedeloisirs-garabit-mallet.com/,basedeloisirs-garabit-mallet.com,,,,,
Base de loisirs de Condé sur Vire - ASEV,L'Écluse 50420 Condé-sur-Vire France,https://asev-canoe-kayak.com/,asev-canoe-kayak.com,,,,,
Base de loisirs de Brionne,6 bis Av. de la République 27800 Brionne France,https://www.ville-brionne.fr/loisirs-culture-et-sport/la-base-de-loisirs/,ville-brionne.fr,,,mediatheque@ville-brionne.fr,Nominatif,
Barikenn Saona,Parking du Musée de l'Amiral Penhors 29710 Pouldreuzic France,https://www.barikennsaona.com/,barikennsaona.com,,,,,
Ban Sin Thaï Vaugirard,134 Rue de Vaugirard 75015 Paris France,http://www.bansinthai.fr/,bansinthai.fr,,,,,
Bambousaie de la Roque-Gageac,Le bourg 24250 La Roque-Gageac France,https://bambousaie.com/,bambousaie.com,,,,,
BALNÉOTHÉRAPIE THIAIS VILLAGE,Centre Commercial Thiais Village 3 Rue de la Résistance 94320 Thiais France,https://www.doctolib.fr/masseur-kinesitherapeute/paris/loic-le-pautremat?pid=practice-63853,doctolib.fr,https://www.linkedin.com/company/doctolib,Site propre (page d'accueil),contact.dataprivacy@doctolib.fr,Nominatif,
Balnéothérapie SantéO - Sébastien RICOURT,18 Rue Roger Salengro 59239 Thumeries France,https://www.doctolib.fr/masseur-kinesitherapeute/thumeries/sebastien-ricourt,doctolib.fr,https://www.linkedin.com/company/doctolib,Site propre (page d'accueil),contact.dataprivacy@doctolib.fr,Nominatif,
Balnéothérapie et Kinésithérapie Dijon VALMY,43 Rue Elsa Triolet 21000 Dijon France,http://valmykinepiscine.fr/,valmykinepiscine.fr,,,,,
Balnéothérapie des Grands Augustins,16 Rue des Grands Augustins 75006 Paris France,http://www.balneotherapieparis.com/,balneotherapieparis.com,,,,,
Balneo France,13 Chem. des Anciennes Vignes 69410 Champagne-au-Mont-d'Or France,https://www.saniteo.com/balneo,saniteo.com,https://www.linkedin.com/company/saniteo,Site propre (page d'accueil),,,
Bains Romains de Dorres,Carrer Dels Banys 66760 Dorres France,https://dorres66.com/decouvrir/bains-romains,dorres66.com,,,,,
Bains nordiques Thermobain,Chemin de la crouette 66500 Mosset France,https://thermobain.fr/,thermobain.fr,,,,,
Bains Maures Sté,54 Bd de la Chapelle 75018 Paris France,http://www.lesbainsmaures.fr/,lesbainsmaures.fr,,,contact@lesbainsmaures.fr,Générique,Paris Téléphone
BAIN DE GONG - Babette GAZEAU,Le pinqua 559 47800 Agnac France,http://babettegazeau.com/,babettegazeau.com,,,,,
Baignade des Ponts-de-Cé,Av. de la Boire Salée 49130 Les Ponts-de-Cé France,http://www.ville-lespontsdece.fr/sports-loisirs/la-baignade/,ville-lespontsdece.fr,,,,,
Baignade biologique de Connantre,All. Piétonne du Plan d'Eau 51230 Connantre France,https://sites.google.com/view/baignadebiologiquedeconnantre/accueil,sites.google.com,,,,,
Bahiya,7 Pl. du Beffroi 78990 Élancourt France,http://www.bahiya.fr/,bahiya.fr,,,admin@bahiya.fr,Générique,
Baan Boon You,90 Rue Véron 94140 Alfortville France,http://www.baanboonyou.fr/,baanboonyou.fr,,,,,
AYUTHAYA Thaï Massage,69 Pl. Carnot 27190 Conches-en-Ouche France,https://www.facebook.com/p/Ayuthaya-massage-100063607838506/?locale=fr_FR,facebook.com,,,,,
Ayurveda Provence,Chemin de l'Écureuil 13890 Mouriès France,https://www.ayurveda-provence.com/,ayurveda-provence.com,,,,,
Ayur-sésâme : massages traditionnels indiens,13 Pl. au Blé 61130 Bellême France,http://www.bellememassage.fr/,bellememassage.fr,,,,,
Avon Squash,8 Av. des Carrosses 77210 Avon France,http://www.avonsquash.com/,avonsquash.com,,,contact@avonsquash.com,Générique,
Avel Char à Voile centre de char a voile en baie du mont saint michel,4 Rue du Bord de Mer 35120 Hirel France,http://www.avelchars-a-voile.com/,avelchars-a-voile.com,,,contact@avelchars-a-voile.com,Générique,
Aux Portes De L'Oasis,14 bis Rue du Port du Lys 16100 Saint-Laurent-de-Cognac France,https://www.planity.com/aux-portes-de-loasis-16100-saint-laurent-de-cognac,planity.com,,,,,
Aux Mains Divines,21 Pl. des Cordeliers 32130 Samatan France,https://divinementdrainee.wixsite.com/divinement-drainee,divinementdrainee.wixsite.com,,,,,
Aussi Vrai que Nature By Natural Beauty,6 Imp. de la Font Besnard 37150 Civray-de-Touraine France,http://www.aussivraiquenature.com/,aussivraiquenature.com,,,contact@aussivraiquenature.com,Générique,Fontaine Besnard
Auriol Jouvence Centre Esthétique Médicale,20 Av. du 19 Mars 1962 13390 Auriol France,https://aurioljouvence.fr/,aurioljouvence.fr,,,,,
Aum Zen | Massothérapie Énergétique,44 Rue de Penthièvre 78570 Andrésy France,http://aumzen.fr/,aumzen.fr,,,,,
AUM ARC-EN-CIEL,aum arc en ciel 25 Rue des Prises 85460 L'Aiguillon-la-Presqu'île France,http://aumarcenciel.free.fr/,aumarcenciel.free.fr,,,,,
Aukson Thaï Massage à Forbach,169 Rue Nationale 57600 Forbach France,https://www.aukson-thai-massage.fr/,aukson-thai-massage.fr,,,,,
AUDESENSE ET COFFEE SHOP,centre commerciale super u 20 Bd Michel Phélipon 85400 Luçon France,https://audesense.fr/univers/,audesense.fr,,,,,
AUBORD MEDICAL - Cabinet médical,Zone Active 14 Rue Hubert Reeves 30620 Aubord France,http://www.aubord-medical.com/,aubord-medical.com,,,,,
Au coin des Louves • Thalasso bain bébé Martigues/ Massage pré et post-natal / Accompagnement périnatal,Av. Jean-Paul Marat 13500 Martigues France,https://www.resalib.fr/praticien/76827-au-coin-des-louves-accompagnant-perinatal-martigues,resalib.fr,https://www.linkedin.com/company/resalib,Site propre (page d'accueil),contact@resalib.com,Générique,
"Au Coeur de Soi, Vanessa Lemoine",53 Rue Renaise 53000 Laval France,http://www.vanessalemoine.fr/,vanessalemoine.fr,,,,,
Au Cœur de Soi Au Cœur des Sons,94 Rue Ernest Vincent 79230 Aiffres France,http://aucoeurdesoiaucoeurdessons.com/,aucoeurdesoiaucoeurdessons.com,,,,,
Au Chalet Mendois - Massages et Soins énergétiques,5 TER Rac de la Boulaine 48000 Mende France,https://auchaletmendois.fr/,auchaletmendois.fr,,,,,
Au Centre De Mon Être,32 Rue Aristide Briand 77590 Chartrettes France,https://www.aucentredemonetre.net/contact,aucentredemonetre.net,,,,,
Atma Ayurveda - Ajay Baneeah,Centre Métamorphose Atma Ayurveda 14 Rte nationale 59152 Chéreng France,http://atma-ayurveda.net/,atma-ayurveda.net,,,,,
Atelier Tuina,53 Av. Saint-Eloi 87110 Solignac France,https://ateliertuina.fr/,ateliertuina.fr,,,,,
Association Natur'Ailes,561 Rte du Sage 33124 Auros France,https://annelauredallet.wixsite.com/centre-naturailes,annelauredallet.wixsite.com,,,,,
Association Le Paradis de Pablo,15 Rue des Pradelles 23800 La Celle-Dunoise France,https://www.facebook.com/share/1N3AHneYZG/,facebook.com,,,,,
Association Eiqilibre,Espace du Lenn Rue du Lenn 56190 Ambon France,https://eiqilibre.fr/,eiqilibre.fr,,,,,
Association des Centres de Loisirs du Migennois,49 Rue Pierre Larousse 89400 Migennes France,https://aclm-migennois.fr/,aclm-migennois.fr,,,contact@aclm-migennois.fr,Générique,
Assoc Club Nautique Municipal Germinoi,1055 Les Marillons 18390 Saint-Germain-du-Puy France,https://www.cnm-germinois.fr/les-differentes-sections/,cnm-germinois.fr,,,,,
Art’Haya Massage,2 Rue du Covemont 57160 Rozérieulles France,https://www.arthaya-massage.fr/,arthaya-massage.fr,,,contact@arthaya-massage.fr,Générique,
Armony Berthet réflexologue & kobido - Chi neï tsang,811 Rte des Epinettes 74330 Poisy France,http://www.armonyberthet.com/,armonyberthet.com,,,,,
ARGANA Hammam - Massage,12 Rue Katherine Johnson 95870 Bezons France,https://www.argana-spa.fr/,argana-spa.fr,,,,,
Arcib's,Rte de Brienne 10700 Arcis-sur-Aube France,https://nageo.fr/,nageo.fr,,,,,
Arboretum des Grandes Bruyères,Chemin de la Grande Bruyère 45450 Ingrannes France,http://www.arboretumdesgrandesbruyeres.fr/,arboretumdesgrandesbruyeres.fr,,,contact@arboretumdesgrandesbruyeres.org,Générique,
Arboretum de Septmonts,Pl. de la Mairie 02200 Septmonts France,http://www.septmonts.fr/,septmonts.fr,,,,,
Arboparc communal de Guipry-Messac,Rue Théodore Botrel 35480 Guipry-Messac France,https://m.facebook.com/arboparcGuipryMessac/,m.facebook.com,,,,,
ArboleSens Massages Ganges et Brissac,Le Jardin Aux Sources - Château de Brissac Parking Derrière la Mairie 34190 Brissac France,https://www.arbolesens.fr/,arbolesens.fr,,,,,
Aqueduc Santé,118 Voie Romaine 69290 Craponne France,https://www.doctolib.fr/cabinet-de-kinesitherapie/craponne/l-aqueduc-sante,doctolib.fr,https://www.linkedin.com/company/doctolib,Site propre (page d'accueil),contact.dataprivacy@doctolib.fr,Nominatif,
Apyforme,Immeuble Le Platinium Imp. Dieudonné Coste 42160 Andrézieux-Bouthéon France,http://www.apyforme.com/,apyforme.com,https://www.linkedin.com/company/apyformefr,Site propre (page d'accueil),,,
Aprium Pharmacie des Portes de Normandie,Rue de l'Ouest Centre Commercial des Portes de 78200 Buchelay France,https://portes-normandie.aprium-pharmacie.fr/,portes-normandie.aprium-pharmacie.fr,,,,,
Aprium Pharmacie des Oliviers,Centre commercial Les 626 ROUTE DES OLIVIERS Chem. des Barrales 13580 La Fare-les-Oliviers France,https://oliviers-la-fare.aprium-pharmacie.fr/,oliviers-la-fare.aprium-pharmacie.fr,,,,,
Aprium Pharmacie de Nivolas,2812 RN 85 38300 Nivolas-Vermelle France,https://nivolas.aprium-pharmacie.fr/mapharmacie,nivolas.aprium-pharmacie.fr,,,,,
Apalaveda - Ayurveda pour la femme et l'enfant,4 Chem. des Pastoureaux Quartier Boisvinet 85800 Saint-Gilles-Croix-de-Vie France,https://apalaveda.fr/,apalaveda.fr,,,bonjour@apalaveda.fr,Générique,St Hilaire
Anjou Sport Nature - Combrée,Plan d'eau de 49420 Ombrée d'Anjou France,https://anjousportnature.com/,anjousportnature.com,https://www.linkedin.com/company/anjou-sport-nature,Site propre (page d'accueil),,,
Angoul'Loisirs,5 Rue Saint-Gilles 17690 Angoulins France,http://angoul-loisirs.fr/,angoul-loisirs.fr,,,accueil@angoul-loisirs.fr,Générique,
Angiens Accrobranche Aventures,1246 Route de Rue de Silleron 76740 Angiens France,https://angiensaccrobrancheaventures.fr/,angiensaccrobrancheaventures.fr,,,,,
Angelina Esthéticienne à domicile,45340 Juranville France,https://temp-ttilefqmatovxqqlaivb.webadorsite.com/,temp-ttilefqmatovxqqlaivb.webadorsite.com,,,,,
Andernos Espadons Thalassa,Rue des Coquelicots 33510 Andernos-les-Bains France,https://espadons-thalassa.com/,espadons-thalassa.com,,,contact@espadons-thalassa.com,Générique,
"Anandita - Ayurveda, Massage, Reiki, Méditation, Yoga",6 Grande Rue 26400 Aouste-sur-Sye France,https://ananditayurveda.com/,ananditayurveda.com,,,contact@ananditayurveda.com,Générique,
"ANA-K Beauty - Drainage lymphatique - Miracle Touch, méthode Renata França",1168 Rte d'Aix-les-Bains Au premier étage 74540 Alby-sur-Chéran France,https://ana-k.fr/,ana-k.fr,,,,,
Amethyste,1 Rue Président Carnot 21400 Châtillon-sur-Seine France,https://www.facebook.com/profile.php?id=61557100250048&utm_source=gmb,facebook.com,,,,,
Ambimômes,4 Chemin du Pré Cerisier 37340 Ambillou France,http://ambimomes.online.fr/,ambimomes.online.fr,,,,,
Ambiance Léman et Nuage,650 Rte du Port 74140 Sciez France,https://ambiancelemanetnuage.com/,ambiancelemanetnuage.com,,,,,
Ambiance Beauté,51 Rue du Président François Mitterrand 91160 Longjumeau France,http://www.ambiancebeaute.fr/,ambiancebeaute.fr,,,contact@ambiancebeaute.fr,Générique,Ambiance Beaute
Amberieu Marathon,Imp. du Stade 01500 Ambérieu-en-Bugey France,https://www.amberieumarathon.fr/,amberieumarathon.fr,,,contact@amberieumarathon.fr,Générique,
AMAZONES FIT,14 Rue Paul Doumer 77000 Melun France,https://www.amazonesfit.fr/,amazonesfit.fr,,,,,
Amandine Beauté Estheticienne,42 Creux de la Thine 26140 Andancette France,https://institut-amandine-beaute.fr/,institut-amandine-beaute.fr,,,,,
Altizen & Thérapies,3 Bd Vauban 66210 Mont-Louis France,http://altizen.net/,altizen.net,,,,,
Alpilles Club,75 bis Av. de la Vall. des Baux 13520 Paradou France,http://www.alpillesclub.com/,alpillesclub.com,,,,,
ALOHA SAINTES,10 Rue des Plaines 17810 Saint-Georges-des-Coteaux France,http://www.aloha-piscine.fr/,aloha-piscine.fr,,,contact@aloha-piscine.fr,Générique,St Georges
ALOES MASSAGE 78,2 Sq. de la Cure 78114 Magny-les-Hameaux France,https://www.instagram.com/aloesmassage78?igsh=MXN2OTQ1NTY5MHp4Yg%3D%3D&utm_source=qr,instagram.com,,,,,
Allauch body center,695 Av. du Canton Vert 13190 Allauch France,http://www.allauchbodycenter.fr/,allauchbodycenter.fr,,,,,
Aline Massage,Pt Rue du Four 58140 Lormes France,https://www.facebook.com/profile.php?id=100084950394886,facebook.com,,,,,
Alexandre Poichotte,Alexandre Poichotte 10 Av. de Paris 20000 Ajaccio France,http://www.thaihealingprocess.com/,thaihealingprocess.com,,,,,
Alexandre | Drainage lymphatique Type Renata & massage | Lognes,29 Rue de la Maison Rouge 77185 Lognes France,https://az-osteo.fr/drainage-lymphatique/,az-osteo.fr,,,,,
Alexandra PEREIRA,Ghiv parc de Château de la Bucaille 95510 Aincourt France,https://www.doctolib.fr/masseur-kinesitherapeute/aincourt/alexandra-pereira?utm_campaign=google-maps&utm_content=aincourt&utm_medium=organic&utm_source=google&utm_term=masseur-kinesitherapeute,doctolib.fr,https://www.linkedin.com/company/doctolib,Site propre (page d'accueil),contact.dataprivacy@doctolib.fr,Nominatif,
Alès Massage Thaï,499 Rte de Saint-Jean du Pin 30100 Alès France,https://www.facebook.com/30Gard/,facebook.com,,,,,
Albi Relaxation Françoise Schindler,32 Chem. des Vernières 81160 Arthès France,https://albi-relaxation.fr/,albi-relaxation.fr,,,,,
"Akasha Espace Ressources - Yoga, Hypnose & Coaching.",Bâtiment La Grange 888 Rte de la Caille 1er étage 74350 Allonzier-la-Caille France,https://akasha-espace-ressources.fr/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile&utm_content=website,akasha-espace-ressources.fr,,,bienvenue@akasha-espace-ressources.fr,Nominatif,
Ailleurs Véda - Amandine NIQUET - Praticien en ayurveda,795 Rte De La Correrie 73340 Aillon-le-Jeune France,https://www.ayurveda-savoie.com/?utm_campaign=gmb&utm_content=site-web&utm_medium=organic&utm_source=google,ayurveda-savoie.com,,,,,
Ailleurs Véda,795 route de 73340 Aillon-le-Jeune France,https://www.ayurveda-savoie.com/,ayurveda-savoie.com,,,,,
AHETZINA - médecine chinoise acupuncture & sonothérapie à Ahetze,181 Chem. d'Atxota 64210 Ahetze France,https://terapiz.com/acupuncteur/ahetze/pierre-de-reimpre,terapiz.com,https://www.linkedin.com/company/terapiz,Site propre (page d'accueil),contact@terapiz.com,Générique,
Agosta Fun Beach Parachute Ascensionnel Porticcio Agosta Plage- location de jet ski Porticcio Agosta Plage Bouée tractée,AGOSTA PLAGE 20166 Albitreccia France,http://www.agostafunbeach.com/,agostafunbeach.com,,,contact@agostafunbeach.com,Générique,
AGESTRA - Centre Médical INSMING - Santé au Travail,63 Pl. de l'Église 57670 Insming France,http://agestra.org/,agestra.org,,,,,
AGESTRA - Centre Médical de FONTOY - Santé au Travail,11 Rue de L Hôtel de ville 57650 Fontoy France,http://agestra.org/,agestra.org,,,,,
AEL,156 Av. Edouard Vaillant 56700 Hennebont France,https://www.ael-energies.com/,ael-energies.com,,,contact@ael-energies.com,Générique,
Adelys,5 Imp. de la Pointe Galoppin 91360 Épinay-sur-Orge France,https://sites.google.com/view/adelys-institut/,sites.google.com,,,,,
Adeline LEPINOIS - Massothérapeute - Salon privé bio,2 Rue des Hibiscus 44600 Saint-Nazaire France,http://www.adeline-lepinois.com/,adeline-lepinois.com,,,,,
Activ'Minceur Limas - Centre Minceur,666 Rte d'Anse 69400 Limas France,https://activ-minceur.fr/,activ-minceur.fr,,,contact@activ-minceur.fr,Générique,
Acti'ligne,26 Rue du Lac 92370 Chaville France,http://www.actiligne.fr/,actiligne.fr,https://www.linkedin.com/company/wix-com,Site propre (page contact/équipe),contact@actiligne.fr,Générique,
Acquavital Fitness,Rte de Calenzana 20260 Calvi France,https://www.acquavitalfitness.com/,acquavitalfitness.com,,,,,
Accueil de loisirs Intercommunal Savignac,283 Rue Marsan 33124 Savignac France,https://www.reolaisensudgironde.fr/,reolaisensudgironde.fr,,,,,
Accord des Sens,18 Rue Désiré Bancel 07270 Lamastre France,https://www.accord-des-sens.fr/,accord-des-sens.fr,,,,,
Académie d'Enseignement Comportemental FIRFOL,627 Chem. du Rondel 14100 Firfol France,https://equitcomportementale.com/,equitcomportementale.com,,,,,
Abhaya Massage & Formation,4bis Rue du N 66200 Alénya France,https://massagemouvementacademie.fr/,massagemouvementacademie.fr,,,,,
Abbaye d'Oriocourt,2 Rue de l'Abbaye 57590 Oriocourt France,https://www.abbayeoriocourt.com/,abbayeoriocourt.com,,,bonjour@abbayeoriocourt.com,Générique,Etienne Guillaume
A.L Beauty,35 Pl. des Promenades 79600 Airvault France,https://www.fresha.com/fr/book-now/al-beauty-uzurnjk8/all-offer?share&pId=1222581,fresha.com,https://www.linkedin.com/company/heyfresha,Site propre (page d'accueil),,,
A&H Alpaca,18 Rue Rischel 68580 Strueth France,http://ah-alpaga.com/,ah-alpaga.com,,,,,
A portée 2 mains - Marion FRILET HAUDRY | Thalasso bain bébé - Massage prénatal - Massage postnatal | ILE DE FRANCE 91,1 rue cure d'aire 91390 Morsang-sur-Orge France,http://www.a-portee2mains.com/,a-portee2mains.com,,,,,
A Fleur de Peau EI - MAUZAC 31,"76 ROUTE DU GAILLARD DU PORT Lieu-dit ""Périssé 31410 Mauzac France",http://www.afleurdepeau-mauzac.fr/,afleurdepeau-mauzac.fr,,,,,
A Fleur d'Âme by Caroline - Massages - Magnétisme - Soin Énergétique - Esthéticienne- Soins esthétiques,Avenue du Général de Gaulle Résidence Auteuil 4 03700 Bellerive-sur-Allier France,https://carolineesthetiquebellerive.kalendes.com/,carolineesthetiquebellerive.kalendes.com,,,,,
A Corps Zen,8 Imp. du Ruisseau 81000 Albi France,http://a-corps-zen.fr/,a-corps-zen.fr,,,,,
9lunes,2 All. des Troenes 91380 Chilly-Mazarin France,https://9-lunes.mytreatwell.fr/,9-lunes.mytreatwell.fr,,,,,
113 Avenue,113 Av. Jean Mermoz 33320 Eysines France,http://www.113avenue.fr/,113avenue.fr,,,,,
1001galops,RD142 78440 Drocourt France,https://1001galops.fr/,1001galops.fr,,,contact@1001galops.fr,Générique,
??LA LUNE BRETONNE,11 bis Pl. Saint-Antoine 56500 Locminé France,http://www.lalunebretonne.com/,lalunebretonne.com,,,,,
(WO)Man' Vitality - Méthode Renata França,33 Av. Carnot 69580 Sathonay-Camp France,https://www.wo-man-vitality.fr/,wo-man-vitality.fr,,,,,
Libérez vos ailes Sabrina Croquelois hypnose ericksonienne,PRQ3+PQ Zone Artisanale Les Rue des Pichottes 62142 Alincthun France,https://www.facebook.com/Lib%C3%A9rez-vos-ailes-106771115195313/,facebook.com,,,,,
GrandBleu WakePark PAM,Rte de Metz 54700 Pont-à-Mousson France,http://www.grandbleu-wakepark.fr/,grandbleu-wakepark.fr,,,,,
Base de loisirs du Grand Bleu,Route de Champey 54700 Pont-à-Mousson France,http://www.ville-pont-a-mousson.fr/fr/information/63652/base-loisirs-grand-bleu,ville-pont-a-mousson.fr,,,mairie@ville-pont-a-mousson.fr,Nominatif,État Civil
POKEYLAND,La Haie Focart 57420 Féy France,http://www.pokeyland.com/,pokeyland.com,,,,,
Gite de la Cure d’Abbaretz,2 Rue Boulay Paty 44170 Abbaretz France,http://lemoulinideal.fr/,lemoulinideal.fr,,,cure@lemoulinideal.fr,Nominatif,La Cure
Le Manoir de la Jahotière,La Jahotière 44170 Abbaretz France,http://www.lajahotiere.com/,lajahotiere.com,,,contact@lajahotiere.fr,Générique,
Mines Abbaretz,44170 Abbaretz France,https://www.abbaretz.fr/?Sentier-de-la-Mine,abbaretz.fr,,,,,
Espace Quilly - Domaine de loisirs aux portes de Nantes,Plan d'eau des Les Fontenelles 44750 Quilly France,http://www.espace-quilly.com/,espace-quilly.com,,,contact@espace-quilly.com,Générique,
Zoe Micha Massage Shiatsu Bien être yoga aérien Doula,,https://www.zoemicha.fr/,zoemicha.fr,,,,,
Sissi Bien Être et Nature,,https://www.instagram.com/sissi.bienetre.nature/,instagram.com,,,,,
Les L du Bien Etre,2 Pl. de la Pompe 44710 Port-Saint-Père France,http://www.lesldubienetre.fr/,lesldubienetre.fr,,,,,
Wam Park Beauvais,Plan d'eau du Canada 147 Rue de la Mie au Roy 60000 Beauvais France,https://www.wampark.fr/base-de-loisirs-beauvais/,wampark.fr,,,,,
La Mer de Sable,N330 60950 Ermenonville France,https://www.merdesable.fr/,merdesable.fr,,,contact@merdesable.fr,Générique,Contact La
Instant Papillon Massage et Flottaison,2 Rue de Maulbronn 25800 Valdahon France,https://www.instant-papillon-massage.com/,instant-papillon-massage.com,,,,,
Decathlon Abbeville,6 Rue de l’Égalité 80100 Abbeville France,https://www.decathlon.fr/store-view/magasin-de-sports-decathlon-abbeville-0070160901609,decathlon.fr,,,,,
Condor Balnéo,97 Rue du Château d'Eau 80100 Abbeville France,http://www.condorbalneo.fr/,condorbalneo.fr,,,,,
Tecnomat (Bricoman) Abbeville,RD 1001 Chaussée d'Hoquet 80132 Vauchelles-les-Quesnoy France,https://www.tecnomat.fr/,tecnomat.fr,,,,,
Les 4A'rmonies d'Elixir - Magnétiseur - Massages - Soins énergétiques - Libération émotionnelle,195 Chau. d'Hocquet 80100 Abbeville France,https://les4armonies.wixsite.com/monsite,les4armonies.wixsite.com,,,,,
Smart Body,8 Pl. Jacques Becq 80100 Abbeville France,http://www.smart-body.fr/,smart-body.fr,https://www.linkedin.com/company/smart-body,Site propre (page d'accueil),,,
Les Sources de L'Éclimont,Rue des Alouettes 91150 Abbéville-la-Rivière France,http://www.pechemoucheeclimont.fr/,pechemoucheeclimont.fr,,,,,
Winnoland,214 Rte de Melun 91280 Saint-Pierre-du-Perray France,http://www.winnoland.fr/,winnoland.fr,,,,,
"Parc de loisirs ""Le Val Fleuri"" Base de loisirs à la journée",13A Route de Montigny Val Fleuri Allée du 28220 Cloyes-les-Trois-Rivières France,http://www.val-fleuri.fr/,val-fleuri.fr,,,,,
WAM PARK - Fontainebleau - La Grande Paroisse,Base de loisirs - la noue notre dame 77130 La Grande-Paroisse France,https://www.wampark.fr/base-de-loisirs-fontainebleau-la-grande-paroisse/,wampark.fr,,,,,
Chœur Intérieur - Rituels sensoriels & Accompagnement bien-être,,https://choeurinterieur.com/,choeurinterieur.com,,,,,
Chez Maria au cœur du bien-être,,https://mariabienetre.fr/,mariabienetre.fr,,,,,
Dino World Cap d'Agde,Ile des Loisirs 28 Av. du Passeur Challies 34300 Le Cap d'Agde France,http://www.dinoworld.fr/,dinoworld.fr,,,contact@dinoworld.fr,Générique,Le Cap
Babyland,Le 794 830 Rue Folco de Baroncelli 30240 Le Grau-du-Roi France,https://www.facebook.com/share/1AU1s3pW9e/?mibextid=wwXIfr,facebook.com,,,,,
Centre Nautique Léo Lagrange,Av. Emile Claparède 34500 Béziers France,https://agglobeziers.fr/?page_id=2338,agglobeziers.fr,,,,,
Le Manoir Etoilé,12 Rue du Tunnel 34500 Béziers France,https://www.lemanoiretoile.com/,lemanoiretoile.com,,,,,
Katsura.headspa Corneilhan ( 10 mn de Béziers),,https://linktr.ee/katsuraheadspa?utm_source=linktree_profile_share&ltsid=4e01db46-e881-4a08-8209-6bcfccfcde39,linktr.ee,https://www.linkedin.com/company/linktreeapp,Site propre (page d'accueil),press@linktr.ee\,Générique,
Base de Loisirs du Faget,Chem. de Ribère 64400 Goès France,https://aquabearn-loisirs.fr/base-loisirs-faget/,aquabearn-loisirs.fr,,,,,
Calicéo,ZA Du Parkway 2 Rue des Tiredous 64000 Pau France,https://pau.caliceo.com/,pau.caliceo.com,https://www.linkedin.com/company/caliceo,Site propre (page d'accueil),,,
Masséâme,238 Rue de la Cime 01150 Leyment France,https://masseame.fr/,masseame.fr,,,,,
Le Saint Lazare,01400 L'Abergement-Clémenciat France,https://www.lesaintlazare.fr/,lesaintlazare.fr,,,,,
"Head Spa "" Quête des Sens""",444 Rte de Grand Corent 01250 Simandre-sur-Suran France,https://jessicachardon.podia.com/head-spa-sensorielle-quetedesens,jessicachardon.podia.com,,,,,
Institut Hortensia,62 Pl. des Halles 01400 Châtillon-sur-Chalaronne France,https://www.institut-hortensia.fr/,institut-hortensia.fr,,,,,
Ô Prestige de l'Émeraude Spa*****,1 rue des Cartelets 01000 Bourg-en-Bresse France,http://www.o-prestige.fr/,o-prestige.fr,,,,,
CLE-O-FORMS,42 Chem. de la Berlotte 01370 Meillonnas France,https://www.cle-o-forms.fr/,cle-o-forms.fr,,,,,
UCPA Vitam,500 Rte des Envignes 74160 Neydens France,http://www.ucpavitam.fr/,ucpavitam.fr,https://www.linkedin.com/company/ucpa-vitam,Site propre (page d'accueil),,,
Mairie de L'Abergement-de-Varey,01640 L'Abergement-de-Varey France,http://www.abergement-de-varey.fr/,abergement-de-varey.fr,,,,,
Espace de Loisirs Bresse Haute Seille lac de Desnes,Route de la Plage 39140 Desnes France,http://www.loisirsjura.fun/,loisirsjura.fun,,,,,
Jacquou Parc,La Ménuse D710 286 Rte des Landettes 24260 Le Bugue France,http://www.jacquouparc.com/,jacquouparc.com,,,,,
